"Guid","AccountId","Amount","CloseDate","ContactId","Description","ForecastCategoryName","LeadSource","Name","NextStep","Probability","SBQQ__Contracted__c","SBQQ__CreateContractedPrices__c","SBQQ__OrderGroupID__c","SBQQ__Ordered__c","SBQQ__QuotePricebookId__c","SBQQ__Renewal__c","StageName","Type"
90dfe56e-ce35-4050-8250-40bc34f0d10c,"#N/A",29995.0,2023-12-04,"#N/A","#N/A",Closed,"#N/A",Mybuzz - Additional Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A",false,Closed Won,"#N/A"
90ec2408-67f3-41a4-88a1-628c63b18e25,"#N/A",11550.0,2024-05-01,"#N/A","#N/A",Pipeline,"#N/A",Livefish - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A",false,Proposal/Price Quote,"#N/A"
90fa020d-26eb-41cb-bdee-ccbfe19c6b7c,"#N/A",32395.00000002,2024-04-15,"#N/A","#N/A",Closed,"#N/A",Quire - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A",false,Closed Won,"#N/A"
9100c6a7-05c2-4cbd-b589-ebdc94c1371c,0256788a-f0ca-4172-b29d-6e29d4b14857,100082.0,2024-06-21,"#N/A","#N/A",Pipeline,"#N/A",Eadel - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Qualification,"#N/A"
9108634f-709e-45c6-acb5-c7c91e07a221,"#N/A",34249.0,2024-05-18,"#N/A","#N/A",Closed,"#N/A",Camimbo - Additional Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A",false,Closed Won,"#N/A"
9120a851-2ec8-4c95-8952-4d2ddd8db481,"#N/A",72395.0,2023-10-03,"#N/A","#N/A",Omitted,"#N/A",Trilith - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A",false,Closed Lost,"#N/A"
912694b3-befd-4904-898c-3cda4d065d9a,"#N/A",100082.0,2024-06-21,"#N/A","#N/A",Pipeline,"#N/A",Noba - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Qualification,"#N/A"
913424eb-cc9b-43fb-9690-d6c89bc9d7d7,"#N/A",72395.0,2023-10-03,"#N/A","#N/A",Omitted,"#N/A",Jetpulse - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A",false,Closed Lost,"#N/A"
91417462-4616-40d3-906e-2180002aa43e,"#N/A",34995.0,2024-01-28,"#N/A","#N/A",Pipeline,"#N/A",Jetpulse - Additional Sale,"#N/A",50.0,false,false,"#N/A",false,"#N/A",false,Value Proposition,"#N/A"
9148bf42-e699-4603-b6ec-3a57a36b5880,"#N/A",34995.0,2024-01-28,"#N/A","#N/A",Pipeline,"#N/A",Topdrive - Additional Sale,"#N/A",50.0,false,false,"#N/A",false,"#N/A",false,Value Proposition,"#N/A"
91637022-4a31-408c-b47a-3e0a3ed91ed3,"#N/A",75000.0,2024-06-06,"#N/A","#N/A",Pipeline,"#N/A",Kimia - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Qualification,"#N/A"
917e3369-e230-46ed-bf51-4ad8b4de3a8a,4040b9f3-6acf-4b0f-9140-2752e31482fa,32395.00000002,2024-02-29,"#N/A","#N/A",Closed,"#N/A",Ooba - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A",false,Closed Won,"#N/A"
9181d82a-ea16-4619-9de7-f01b9ae7f604,7c9eefd6-2ed7-42d8-b438-8e316093562f,100082.0,2024-06-21,"#N/A","#N/A",Pipeline,"#N/A",Yamia - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Qualification,"#N/A"
9183f8b5-0c2c-4129-8e33-10680284cc24,"#N/A",18350.0,2024-05-01,"#N/A","#N/A",Pipeline,"#N/A",Edgeclub - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A",false,Proposal/Price Quote,"#N/A"
918a478c-bad7-4b34-b5ae-f4959423a70b,"#N/A",18050.0,2024-03-01,"#N/A","#N/A",Pipeline,"#N/A",Twiyo - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A",false,Proposal/Price Quote,"#N/A"
919aa23f-303f-443f-ae04-17b9545e9fc7,422f4163-8e4e-4bb7-898c-b0c7ee7d2f4c,34995.0,2024-02-25,"#N/A","#N/A",Pipeline,"#N/A",Voonix - Additional Sale,"#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Qualification,"#N/A"
91eae2ee-dd25-437d-9953-5309a0c0903b,"#N/A",32395.00000002,2024-02-16,"#N/A","#N/A",Closed,"#N/A",Eamia - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A",false,Closed Won,"#N/A"
91ec9a19-ef34-461e-9780-e9ecfbb1eb89,d4ba47f2-10a1-46e2-8f54-d97fd5fc0e1b,32395.00000002,2024-02-16,"#N/A","#N/A",Closed,"#N/A",Topicshots - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A",false,Closed Won,"#N/A"
91fa2870-95d6-43e2-8198-81d472670c3c,"#N/A",43185.0,2023-06-06,"#N/A","#N/A",Closed,"#N/A",Edgetag - Additional Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A",false,Closed Won,"#N/A"
9212ce32-b0ea-4259-b5a9-ffe14fca5f4b,526c482b-6878-434e-93b7-5040bfd74306,100082.0,2024-06-21,"#N/A","#N/A",Pipeline,"#N/A",Meevee - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Qualification,"#N/A"
921b7f5b-788f-449c-9b82-e1cfd7ca4cbc,e1c6c174-8119-42a8-9920-c6d51afc96c8,34995.0,2024-01-05,"#N/A","#N/A",Pipeline,"#N/A",Oloo - Additional Sale,"#N/A",20.0,false,false,"#N/A",false,"#N/A",false,Needs Analysis,"#N/A"
923102c5-e71a-47ab-b726-780c468ce91f,"#N/A",29995.0,2023-12-04,"#N/A","#N/A",Closed,"#N/A",Digitube - Additional Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A",false,Closed Won,"#N/A"
92754f4d-032a-4453-b494-5a66603ac678,"#N/A",32395.00000002,2024-02-16,"#N/A","#N/A",Closed,"#N/A",Flipbug - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A",false,Closed Won,"#N/A"
92ce6e0e-421a-42f6-a527-27b44f3336b0,"#N/A",29995.0,2023-10-19,"#N/A","#N/A",Closed,"#N/A",Kwimbee - Additional Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A",false,Closed Won,"#N/A"
92d93087-f847-451f-884b-d1f3992bc99b,345c9ff4-2dce-4326-922f-6afaa4978959,22975.0,2024-05-01,"#N/A","#N/A",Pipeline,"#N/A",Divavu - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A",false,Proposal/Price Quote,"#N/A"
92e83b11-c751-4eee-82f0-e7580d903ec3,"#N/A",29995.0,2024-02-16,"#N/A",Potential big win for their decision maker,Closed,"#N/A",Zoovu - Additional Sale,great win for us,100.0,false,false,"#N/A",false,"#N/A",false,Closed Won,"#N/A"
92ea94d5-ea3e-42df-bd59-aa4154ae9160,"#N/A",75000.0,2024-06-21,"#N/A","#N/A",Pipeline,"#N/A",Livefish - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Qualification,"#N/A"
930347f3-a488-4d90-9e0e-0ea7cbd085c2,5a6a5d13-cbfd-4d25-a441-bc737c0e0060,18050.0,2024-05-01,"#N/A","#N/A",Pipeline,"#N/A",Topdrive - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A",false,Proposal/Price Quote,"#N/A"
932ed703-a4ea-4f16-837b-d63a2c8e7913,"#N/A",32395.00000002,2024-04-15,"#N/A","#N/A",Closed,"#N/A",Rhynyx - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A",false,Closed Won,"#N/A"
932fced0-d5a2-4597-9355-809a27d8c940,"#N/A",72395.0,2023-10-03,"#N/A","#N/A",Omitted,"#N/A",Tazzy - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A",false,Closed Lost,"#N/A"
93608f7e-eac7-4e1a-a730-36ad63c224e4,1519e96b-99b1-4097-ae37-ec74c9108886,72395.0,2023-10-03,"#N/A","#N/A",Omitted,"#N/A",Fiveclub - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A",false,Closed Lost,"#N/A"
93621364-8882-455b-ac9d-a0fedd0fb0a8,f14cef52-4630-4ac2-85f1-87da336da157,32395.00000002,2024-02-16,"#N/A","#N/A",Closed,"#N/A",Yodel - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A",false,Closed Won,"#N/A"
93a51a73-c1a8-42d6-a59c-2c101b664fa4,c041834c-8051-4f06-9d45-14816e0322e5,100082.0,2024-06-21,"#N/A","#N/A",Pipeline,"#N/A",Quimm - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Qualification,"#N/A"
93a97a6f-97ba-4e8c-826b-e702ea3a08c8,"#N/A",75000.0,2024-06-21,"#N/A","#N/A",Pipeline,"#N/A",Aibox - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Qualification,"#N/A"
93b095c6-04ad-4a6f-bfe8-0b699e0326a4,04bf25f3-d71e-4a20-81af-86c1cc11da7c,75000.0,2024-06-21,"#N/A","#N/A",Pipeline,"#N/A",Yakidoo - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Qualification,"#N/A"
93cc20cf-b052-4fd0-8229-c85653ef399c,"#N/A",72395.0,2023-10-03,"#N/A","#N/A",Omitted,"#N/A",Eamia - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A",false,Closed Lost,"#N/A"
93e08abe-2300-4bfe-92e9-92e680c132b1,248a4307-6b1b-40bf-b753-3db497ba68f6,72395.0,2023-12-02,"#N/A",This deal is looking good so far.,Omitted,"#N/A",Gigaclub - Additional Sale,Where do the decision makers stand?,0.0,false,false,"#N/A",false,"#N/A",false,Closed Lost,"#N/A"
9407a1a3-76d4-4536-977a-d4d4b20615f2,"#N/A",34249.0,2024-05-18,"#N/A","#N/A",Closed,"#N/A",Camimbo - Additional Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A",false,Closed Won,"#N/A"
94105202-8ec8-429b-8c25-5f5840bd6be7,e14f5dad-697e-47c8-9eca-dbcd6e6ec0ea,100082.0,2024-06-21,"#N/A","#N/A",Pipeline,"#N/A",Oozz - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Qualification,"#N/A"
941a01d0-34e5-472d-9291-79ee46037c25,"#N/A",73995.0,2024-04-23,"#N/A","#N/A",Pipeline,"#N/A",Oyoba - Initial Sale,"#N/A",50.0,false,false,"#N/A",false,"#N/A",false,Value Proposition,"#N/A"
94225264-9da8-4523-93b9-d0bdb4aa3392,"#N/A",72395.0,2023-10-03,"#N/A","#N/A",Omitted,"#N/A",Meembee - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A",false,Closed Lost,"#N/A"
94479826-1dd4-488b-89d5-0d2cf1c1d8da,"#N/A",11550.0,2024-05-01,"#N/A","#N/A",Pipeline,"#N/A",Talane - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A",false,Proposal/Price Quote,"#N/A"
947889f2-9f4d-4c97-b63b-4117e9caf475,"#N/A",29995.0,2023-11-28,"#N/A",Great customer and this deal is looking good,Pipeline,"#N/A",Zoovu - Additional Sale,prospect's spouse is married to vp at the competitor,10.0,false,false,"#N/A",false,"#N/A",false,Qualification,"#N/A"
9486f7aa-e81e-4794-ae6f-0e25544b6e12,"#N/A",72395.0,2024-04-23,"#N/A","#N/A",Pipeline,"#N/A",Zoovu - Initial Sale,"#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A"
94a87efd-103a-424a-b58d-36f776f195cd,885d3869-60b1-49a9-abbd-4b539b9d8afc,75000.0,2024-06-21,"#N/A","#N/A",Pipeline,"#N/A",Aivee - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Qualification,"#N/A"
9502d211-e82c-4f6c-a3be-96cfc283b5e9,"#N/A",100082.0,2024-06-21,"#N/A","#N/A",Pipeline,"#N/A",Eadel - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Qualification,"#N/A"
9527fca7-dd74-4ca8-8517-76d46edea1b8,"#N/A",72395.0,2023-10-03,"#N/A","#N/A",Omitted,"#N/A",Jabbersphere - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A",false,Closed Lost,"#N/A"
95329028-642d-4d9a-b382-5f5267b43cbf,"#N/A",32395.00000002,2024-04-15,"#N/A","#N/A",Closed,"#N/A",Lazzy - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A",false,Closed Won,"#N/A"
953513ce-e6dd-4d74-a5c3-fe420a259c81,460ebf45-bb49-4a1e-86c0-e1102ba24754,32395.00000002,2024-04-15,"#N/A","#N/A",Closed,"#N/A",Gabtype - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A",false,Closed Won,"#N/A"
95778bd1-5ca2-470b-b2a5-e10119c80065,"#N/A",11250.0,2024-05-01,"#N/A","#N/A",Pipeline,"#N/A",Meembee - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A",false,Proposal/Price Quote,"#N/A"
9591eb11-2845-4a99-a654-69b6eb58f679,"#N/A",32395.00000002,2024-02-16,"#N/A","#N/A",Closed,"#N/A",Meeveo - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A",false,Closed Won,"#N/A"
95a1c45d-5136-4a54-88f4-b3eabe49e1f9,"#N/A",32395.00000002,2024-04-15,"#N/A","#N/A",Closed,"#N/A",Browsetype - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A",false,Closed Won,"#N/A"
95a6421b-219e-4e69-ad94-45ead96f47ad,"#N/A",32395.00000002,2024-04-15,"#N/A","#N/A",Closed,"#N/A",Oyoba - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A",false,Closed Won,"#N/A"
95b33dab-a070-458d-8eb3-352146b4a116,"#N/A",11250.0,2024-05-01,"#N/A","#N/A",Pipeline,"#N/A",Edgepulse - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A",false,Proposal/Price Quote,"#N/A"
95c52aa4-6fe4-4966-b0c1-7656a444db0e,"#N/A",11250.0,2024-05-01,"#N/A","#N/A",Pipeline,"#N/A",Wikibox - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A",false,Proposal/Price Quote,"#N/A"
95cb6e82-3bdf-4314-b427-560bbc0871cc,"#N/A",32395.00000002,2024-04-15,"#N/A","#N/A",Closed,"#N/A",Quire - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A",false,Closed Won,"#N/A"
95d9c821-25f4-4e09-b7a8-5d4fabd3bc35,3c53dbdc-6b6c-480c-8b3b-67b9e3ae6e58,72395.0,2023-10-03,"#N/A","#N/A",Omitted,"#N/A",Pixonyx - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A",false,Closed Lost,"#N/A"
95e292ba-01f1-433b-9ccc-1cf4cd07709f,"#N/A",18350.0,2024-05-01,"#N/A","#N/A",Pipeline,"#N/A",Thoughtmix - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A",false,Proposal/Price Quote,"#N/A"
95fcc03a-ec16-4518-af66-0b3e67b1d1e8,"#N/A",32395.00000002,2024-02-16,"#N/A","#N/A",Closed,"#N/A",Fanoodle - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A",false,Closed Won,"#N/A"
9605453c-6188-4b3b-a6ff-bb94d5ba7914,65c6b784-643c-4194-a9f5-046bb1063d2b,100082.0,2024-06-21,"#N/A","#N/A",Pipeline,"#N/A",Jetpulse - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Qualification,"#N/A"
960ce698-8e31-452b-ae29-a975a9e5fca1,66655744-3682-4f01-b6f2-1860e3117ad8,11550.0,2024-05-01,"#N/A","#N/A",Pipeline,"#N/A",Topiclounge - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A",false,Proposal/Price Quote,"#N/A"
960e6b30-cb2e-4da0-a4c8-b1295ba4781e,c04535d6-3b03-4471-9d92-a7eeee020633,72395.0,2022-05-20,"#N/A","#N/A",Closed,"#N/A",Babblestorm - Additional Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A",false,Closed Won,"#N/A"
96312d0c-9972-4d9c-b440-95def60152a0,"#N/A",100082.0,2024-06-21,"#N/A","#N/A",Pipeline,"#N/A",Kamba - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Qualification,"#N/A"
9632a23c-a746-4602-8917-fed5d62d995d,"#N/A",75000.0,2024-06-21,"#N/A","#N/A",Pipeline,"#N/A",Tavu - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Qualification,"#N/A"
9634346a-579a-485d-b097-d19d8cf9e109,4062dbac-734a-4e1b-a2f0-2cdca4ff654d,72395.0,2023-10-03,"#N/A","#N/A",Omitted,"#N/A",Babbleopia - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A",false,Closed Lost,"#N/A"
96853cba-9bb8-4d1d-8a86-b7ae2580607a,"#N/A",18050.0,2024-05-01,"#N/A","#N/A",Pipeline,"#N/A",Buzzshare - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A",false,Proposal/Price Quote,"#N/A"
968b4fee-113f-48d5-9870-f21bce1c7adb,"#N/A",29995.0,2023-12-04,"#N/A","#N/A",Closed,"#N/A",Eazzy - Additional Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A",false,Closed Won,"#N/A"
969517a7-c5e9-4d73-a4f2-960709751ce6,0256788a-f0ca-4172-b29d-6e29d4b14857,29995.0,2024-01-04,"#N/A","#N/A",Closed,"#N/A",Eadel - Additional Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A",false,Closed Won,"#N/A"
96c9dd3b-5c15-49f3-b15a-3b4244fb003a,5b7a31f9-3273-45e4-9ac2-d11cbfce5133,29995.0,2023-10-19,"#N/A",Some people like putting there notes into these long description fields to describe the deal. This can be unruly in a grid and out-of-box Salesforce doesn't even allow Long Notes fields to be displayed in a grid.,Closed,"#N/A",Skyvu - Additional Sale,Call to check on Quote,100.0,false,false,"#N/A",false,"#N/A",false,Closed Won,"#N/A"
96d0b20b-4396-4d23-865b-8843df2dc7b8,"#N/A",11250.0,2024-05-01,"#N/A","#N/A",Pipeline,"#N/A",Eidelr-Ashpool - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A",false,Proposal/Price Quote,"#N/A"
96ed8e8a-a4fd-405f-910b-9ad8e2a45716,f14cef52-4630-4ac2-85f1-87da336da157,72395.0,2023-10-03,"#N/A","#N/A",Omitted,"#N/A",Yodel - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A",false,Closed Lost,"#N/A"
9718a4b5-2711-4733-bf4d-2bf00a93f059,"#N/A",34995.0,2024-02-19,"#N/A","#N/A",Pipeline,"#N/A",Edgeclub - Additional Sale,"#N/A",50.0,false,false,"#N/A",false,"#N/A",false,Value Proposition,"#N/A"
971a76fa-67e5-4a52-8601-49281df3a9d3,64e3c4ac-18bb-4e14-a130-fc6e7728213c,11250.0,2024-05-01,"#N/A","#N/A",Pipeline,"#N/A",Meembee - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A",false,Proposal/Price Quote,"#N/A"
977c6c18-bc64-44e4-8047-394b77759c73,84974be0-d28e-4c7b-a17c-354ddaa1ae5b,34995.0,2023-12-13,"#N/A","#N/A",Pipeline,"#N/A",Wordtune - Additional Sale,"#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A"
97bad853-667c-478c-9288-b18ee721f986,"#N/A",72395.0,2024-04-23,"#N/A","#N/A",Pipeline,"#N/A",Edgetag - Initial Sale,"#N/A",60.0,false,false,"#N/A",false,"#N/A",false,Id. Decision Makers,"#N/A"
97e13ac7-ff21-4f9c-a96f-c244433bec23,"#N/A",100082.0,2024-06-21,"#N/A","#N/A",Pipeline,"#N/A",Eadel - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Qualification,"#N/A"
97ec1e21-b63c-46ad-a9a6-62631f38d34c,"#N/A",72395.0,2024-04-23,"#N/A","#N/A",Pipeline,"#N/A",Browsebug - Initial Sale,"#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A"
9803e8e0-a30d-43a1-8223-fa314067ade5,"#N/A",32395.00000002,2024-04-15,"#N/A","#N/A",Closed,"#N/A",Yozio - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A",false,Closed Won,"#N/A"
9821c018-9ddc-4851-9627-c1158c7e2c37,f97cda9f-a304-4bf6-8a0a-6a7bb0aa3ce5,11550.0,2024-03-17,"#N/A","#N/A",Pipeline,"#N/A",Twimm - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A",false,Proposal/Price Quote,"#N/A"
9821f18f-34a0-4942-996f-d6d3e44b7762,"#N/A",72395.0,2023-10-03,"#N/A","#N/A",Omitted,"#N/A",Yozio - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A",false,Closed Lost,"#N/A"
98284651-376c-4ef5-bb64-267e52f9708a,"#N/A",32395.00000002,2024-02-16,"#N/A","#N/A",Closed,"#N/A",Fiveclub - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A",false,Closed Won,"#N/A"
98533e3a-df9e-47d9-ac6a-8c6313ac7706,ee6c746f-dc05-406a-97d5-3e43b63b09c2,52495.0,2024-02-14,"#N/A","#N/A",Pipeline,"#N/A",Realfire - Additional Sale,"#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Qualification,"#N/A"
985ec1f9-feb9-4001-a254-e4db0e491a3d,3c0d3d73-cf7f-4776-a50e-6cd42bb075c1,18050.0,2024-05-01,"#N/A","#N/A",Pipeline,"#N/A",Topicblabh-Sto Associates - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A",false,Proposal/Price Quote,"#N/A"
98803100-9e6f-4b9f-a32e-3c81beb87f46,"#N/A",11250.0,2024-05-01,"#N/A","#N/A",Pipeline,"#N/A",Yakidoo - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A",false,Proposal/Price Quote,"#N/A"
989cd7fe-fb3d-46ee-9c3b-23397a9c9cb8,"#N/A",32395.00000002,2024-04-15,"#N/A","#N/A",Closed,"#N/A",Skalith - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A",false,Closed Won,"#N/A"
99318328-b3c8-4277-82c7-5d9e630b0a5e,"#N/A",72395.0,2023-10-03,"#N/A","#N/A",Omitted,"#N/A",Jabbersphere - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A",false,Closed Lost,"#N/A"
9973cc25-9585-436b-99d8-69b0016682bb,808f2444-fc45-41ae-8eb6-32f0ff91c275,11250.0,2024-05-01,"#N/A","#N/A",Pipeline,"#N/A",Skaboo - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A",false,Proposal/Price Quote,"#N/A"
998fd3d9-a787-408c-81b0-b7fa3b0e6a00,"#N/A",72395.0,2023-10-03,"#N/A","#N/A",Omitted,"#N/A",Kamba - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A",false,Closed Lost,"#N/A"
99963d78-bd72-4bcd-872b-d3aba682fdaf,"#N/A",18050.0,2024-05-01,"#N/A","#N/A",Pipeline,"#N/A",Fliptune - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A",false,Proposal/Price Quote,"#N/A"
99b1c587-aaa5-4bd8-80b6-331c0c624346,"#N/A",18050.0,2024-05-01,"#N/A","#N/A",Pipeline,"#N/A",Quinu - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A",false,Proposal/Price Quote,"#N/A"
9a0b7572-d899-467f-8b79-dd586c6799bc,"#N/A",69095.0,2024-04-17,"#N/A","#N/A",Pipeline,"#N/A",Fliptune - SOW 3,"#N/A",20.0,false,false,"#N/A",false,"#N/A",false,Needs Analysis,"#N/A"
9a247618-6b74-4a8a-bd4a-ec032e2df643,87e55aad-4e6c-463c-b2c5-ec94d4ab53de,32395.00000002,2024-02-16,"#N/A","#N/A",Closed,"#N/A",Flipbug - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A",false,Closed Won,"#N/A"
9a9f99e6-23ac-42cd-b5ba-1de74dd131c2,"#N/A",11550.0,2024-05-01,"#N/A","#N/A",Pipeline,"#N/A",Skalith - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A",false,Proposal/Price Quote,"#N/A"
9add76d2-2bb3-46a5-99d0-8abb8e627ba1,"#N/A",29995.0,2023-10-19,"#N/A",Some people like putting there notes into these long description fields to describe the deal. This can be unruly in a grid and out-of-box Salesforce doesn't even allow Long Notes fields to be displayed in a grid.,Closed,"#N/A",Skyvu - Additional Sale,Call to check on Quote,100.0,false,false,"#N/A",false,"#N/A",false,Closed Won,"#N/A"
9b2536e3-8b76-4412-ab8d-369fd60e8eda,"#N/A",100082.0,2024-06-21,"#N/A","#N/A",Pipeline,"#N/A",Fliptune - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Qualification,"#N/A"
9b31dde9-861f-4da0-802b-4d9ff8c05b99,"#N/A",29995.0,2023-12-04,"#N/A","#N/A",Closed,"#N/A",Buzzbean - Additional Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A",false,Closed Won,"#N/A"
9b67a5e1-7585-42ef-979a-22d54374ca29,"#N/A",75000.0,2024-06-21,"#N/A","#N/A",Pipeline,"#N/A",Jazzy - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Qualification,"#N/A"
9ba563b0-3cbc-4b11-b05d-2ef4603943f5,"#N/A",72395.0,2023-09-18,"#N/A","#N/A",Omitted,"#N/A",Kimia - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A",false,Closed Lost,"#N/A"
9ba5db13-a7fb-4bd7-875f-037ced983597,"#N/A",100082.0,2024-06-21,"#N/A","#N/A",Pipeline,"#N/A",Meevee - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Qualification,"#N/A"
9bac72fd-5b2f-4987-b78e-56ec5f707788,"#N/A",100082.0,2024-06-21,"#N/A","#N/A",Pipeline,"#N/A",Meevee - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Qualification,"#N/A"
9bc6b0d8-7d34-4e73-bb0b-5b08a100dd81,0b4472dd-cd27-49cb-9f9b-9232030c8180,72395.0,2023-10-03,"#N/A","#N/A",Omitted,"#N/A",Thoughtstorm - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A",false,Closed Lost,"#N/A"
9bea8405-a274-4d3a-87d0-e676709c370b,"#N/A",105120.0,2024-03-28,"#N/A","#N/A",Pipeline,"#N/A",Roomm - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Qualification,"#N/A"
9c09d9b7-856e-494b-b5fd-0412ff44d3e3,"#N/A",11550.0,2024-05-01,"#N/A","#N/A",Pipeline,"#N/A",Realbridge - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A",false,Proposal/Price Quote,"#N/A"
9c0f3878-ed0d-4fd3-a9e1-44715ba98c4c,0d95e68a-9453-406f-89cb-490d1d05c35b,100082.0,2024-06-21,"#N/A","#N/A",Pipeline,"#N/A",Centimia - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Qualification,"#N/A"
